-1.327449730200013107e+02,1.996518494367373705e+03,-2.288906710334463135e+00,6.178952694388143527e+02,4.823989708989484825e+03,6.673752259814628163e-01,-1.369792651404349897e+02,1.566124797840788233e+03,-6.266706805076253106e-01,1.800000000000000000e+01,1.438315883270216133e+01,1.807183671321922702e+00,4.002272727272727479e+02,3.330000000000000000e+02,6.630000000000000000e+02,4.870769230769230518e+01,0.000000000000000000e+00,2.370000000000000000e+02,5.938241010072452042e+01,5.139969694612845075e+01,9.428571428571428825e+00,9.197141106631174789e-01,3.515625000000000000e-02,4.003906250000000000e-02,3.994140625000000000e-01,5.130539977924366895e+02,5.295963400591070922e+02,5.758271335831370834e+02,4.790891026713478595e+01,5.209108973286522115e+01
-6.553326640429943950e+01,3.485121672537172799e+03,-5.403849804141722224e+00,3.860217286987349894e+02,3.787274118691521835e+03,-1.641834137997247201e+00,-2.836614747828344321e+02,4.648745439183497183e+03,3.234328964249978622e+00,1.900000000000000000e+01,1.275265728239011942e+01,7.145525088304741645e-01,9.222241379310345337e+02,4.330000000000000000e+02,1.229000000000000000e+03,4.526315789473684248e+01,0.000000000000000000e+00,6.060000000000000000e+02,1.061217511813916587e+02,1.268433407109209270e+02,5.799999999999999822e+00,4.209841974061848680e-01,3.222656250000000000e-02,1.220703125000000000e-01,2.841796875000000000e-01,8.415627662846677595e+02,3.289567881274298998e+03,7.813993735494952489e+03,2.962624061369822215e+01,7.037375938630177075e+01
-1.959380810671485165e+02,7.944027322043971253e+02,1.542186228384176072e+00,6.949733607912471598e+02,1.785798349109521041e+03,-7.632196429196559384e-01,-2.240102959857648841e+02,6.293857557401144049e+02,-7.954325827987989150e-01,1.900000000000000000e+01,7.631835937500000000e+00,2.558868739225912403e+00,8.531612903225806122e+02,6.860000000000000000e+02,1.086000000000000000e+03,1.401333333333333258e+02,3.000000000000000000e+00,4.000000000000000000e+02,1.113870419675447181e+02,1.301078420953658110e+02,7.750000000000000000e+00,1.068097031595412888e-01,3.417968750000000000e-02,4.003906250000000000e-02,3.994140625000000000e-01,2.499416869357736459e+02,3.490040829092901618e+02,3.267531624799892597e+03,9.650231910204457364e+00,9.034976808979553198e+01
-1.486000481069552848e+02,2.089982290806592573e+03,-6.442579370006078499e-01,3.781546987288145374e+02,3.183997320361975653e+03,7.012597039299715007e-01,-7.125175087560970155e+01,5.856301509766157324e+03,-3.158649526339239733e-02,2.100000000000000000e+01,3.244628099173554148e+01,3.558615773151214273e-02,8.705000000000000000e+02,8.460000000000000000e+02,8.930000000000000000e+02,1.966666666666666785e+01,1.000000000000000000e+01,3.000000000000000000e+01,1.577797339471848659e+01,6.123724356957946036e+00,3.333333333333333481e+00,4.729897863849933382e-01,3.906250000000000000e-02,7.031250000000000000e-02,3.388671875000000000e-01,2.079365215292266100e+01,5.478911809590421456e+01,1.158357319185497829e+02,3.211086667109914572e+01,6.788913332890085428e+01
-8.293433311992518497e+01,1.109789080012436443e+03,-1.465542556722046141e+00,3.992494560374977937e+02,3.489267525463784295e+03,-1.104987212116599560e+00,-1.539149781987979395e+02,2.340410965992120509e+03,-1.692048283402177999e-01,1.800000000000000000e+01,1.509999999999999964e+01,8.321025080423621878e-01,7.571794871794871824e+02,4.290000000000000000e+02,1.036000000000000000e+03,4.150000000000000000e+01,0.000000000000000000e+00,6.070000000000000000e+02,7.117763981937312678e+01,1.151430954613972233e+02,3.899999999999999911e+00,6.148564648978300795e-01,3.906250000000000000e-02,4.003906250000000000e-02,3.925781250000000000e-01,6.308100651138396842e+01,7.406817236608722510e+01,1.204641678093033192e+02,3.807499169511213211e+01,6.192500830488787500e+01
-1.341089298511118102e+02,1.128308822591885928e+03,-2.989754779635680482e-01,4.299075436223320708e+02,4.020909158415325237e+03,1.528060270003329890e+00,-2.628809090649302789e+02,2.415260673686826976e+03,-1.254211898811287362e+00,1.700000000000000000e+01,8.796844181459562151e-01,2.150410781472203325e+00,7.152631578947368780e+02,6.260000000000000000e+02,7.360000000000000000e+02,6.405405405405405261e+00,0.000000000000000000e+00,8.700000000000000000e+01,1.737765606457671197e+01,1.418813952931473388e+01,2.923076923076922906e+00,3.203332310347841716e+00,3.906250000000000000e-02,8.398437500000000000e-02,1.503906250000000000e-01,2.760396173465749836e+00,7.693615041990294401e+01,2.401753641711578879e+01,7.620935186261192484e+01,2.379064813738807516e+01
-8.883383296034821797e+01,1.495950910849529123e+02,-2.621296347745355471e-01,4.482988893667441630e+02,1.377243829882667796e+03,-8.291454156029505196e-01,-1.668544955412160959e+02,3.665230560686684953e+02,7.890644861184786807e-01,1.900000000000000000e+01,4.144044321329640290e+00,9.176923910005198026e-01,9.850000000000000000e+02,9.390000000000000000e+02,1.019000000000000000e+03,2.300000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+01,2.216780919951004947e+01,1.309102746158604624e+01,6.000000000000000000e+00,6.079206644655981151e-01,3.906250000000000000e-02,6.250000000000000000e-02,2.900390625000000000e-01,2.911767709725409148e+01,1.379308160942176187e+02,2.268895008125242896e+02,3.780787683748339845e+01,6.219212316251658734e+01
-2.306308760820505768e+02,1.446757763694441792e+02,-7.311128682789801436e-01,8.861073314933596521e+02,1.105220342642400738e+03,2.773905049397309419e-01,-2.363910176200922706e+02,1.190347303753054859e+02,-2.185640473037930298e-01,1.900000000000000000e+01,5.739746093750000000e-01,2.859275826930430586e+00,8.707142857142856656e+02,7.930000000000000000e+02,9.560000000000000000e+02,1.385483870967741993e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.661324833877828411e+01,1.131928106127110745e+01,7.875000000000000000e+00,1.590488257655757742e+00,1.660156250000000000e-02,5.175781250000000000e-02,2.314453125000000000e-01,4.485014690643083668e+02,2.304568274909145202e+02,1.448969059542683908e+02,6.139723864624106398e+01,3.860276135375893602e+01
-9.140910463567065847e+01,1.703303719503780655e+02,3.196426429996902518e-01,5.857286776624532649e+02,1.432012571651509688e+03,-1.623459673487504640e+00,-3.888777480170300009e+02,7.761055430525144629e+02,2.607035458754978219e-01,1.800000000000000000e+01,2.423440453686200868e+00,3.048360893513061942e+00,1.187454545454545496e+03,1.123000000000000000e+03,1.263000000000000000e+03,2.271428571428571530e+01,0.000000000000000000e+00,8.700000000000000000e+01,4.670038979415917879e+01,2.161976608833420244e+01,5.500000000000000000e+00,8.006746456799547218e+00,3.906250000000000000e-02,8.593750000000000000e-02,1.503906250000000000e-01,3.887663853359108543e+02,1.853583732868218021e+03,2.315027387053207235e+02,8.889721160913704523e+01,1.110278839086294767e+01
-7.844473573179016057e+01,7.025430680466590729e+02,4.902672498206546610e-03,5.311497106570412825e+02,5.079925963658396540e+03,-3.961624161831976965e-01,-4.465144246640219308e+02,3.862146605189895581e+03,3.218272693225787684e-01,2.000000000000000000e+01,1.086972222222222406e+01,1.523876891287405444e+00,4.798135593220338819e+02,3.630000000000000000e+02,7.090000000000000000e+02,1.081724137931034448e+02,3.000000000000000000e+00,3.260000000000000000e+02,9.291699569420514138e+01,8.167868968376849637e+01,8.428571428571428825e+00,3.715065053311929488e-01,3.222656250000000000e-02,1.005859375000000000e-01,3.808593750000000000e-01,1.200581391210586446e+02,1.002499167542246596e+03,2.698470021806300338e+03,2.708747671900259135e+01,7.291252328099741931e+01
-9.781051689528842985e+01,2.818390647506713867e+04,-1.482710589871387485e+00,5.026833644883240595e+02,1.316244765466095305e+04,2.144273627911678748e+00,-2.582987846188415801e+02,5.466768801155169967e+03,1.692995725385267436e+00,2.000000000000000000e+01,3.738198553583169570e+01,2.563884289312480469e+00,7.121315789473684390e+02,1.760000000000000000e+02,1.456000000000000000e+03,1.003783783783783718e+02,0.000000000000000000e+00,7.370000000000000000e+02,1.651873908957734614e+02,1.941178552883318389e+02,3.799999999999999822e+00,7.413652525726024400e-01,3.906250000000000000e-02,9.472656250000000000e-02,2.744140625000000000e-01,2.149558069934286323e+03,1.340183588262557896e+04,1.807723768563475824e+04,4.257379383660883576e+01,5.742620616339117134e+01
-5.838381524096758568e+01,6.935777216892506658e+01,-5.354988842106730429e-01,4.721351315602684622e+02,1.563860649303966511e+03,-8.452427715997894442e-01,-2.799575381929897162e+02,6.898917170568510073e+02,8.784293079352016864e-01,1.800000000000000000e+01,1.296332179930795636e+00,-1.209096867217601456e+00,6.734761904761904816e+02,5.890000000000000000e+02,7.830000000000000000e+02,1.512048192771084310e+01,0.000000000000000000e+00,7.000000000000000000e+01,3.761872008688401081e+01,1.434538898499329562e+01,5.599999999999999645e+00,5.382909367039349746e+00,3.906250000000000000e-02,9.667968750000000000e-02,1.503906250000000000e-01,2.405526821386348502e+02,1.121530585563685008e+03,2.083502636011382947e+02,8.433316310013907469e+01,1.566683689986091998e+01
-2.133991486338195500e+02,7.149308062422336661e+04,2.176388282101795468e-01,7.553260654725697805e+02,4.794225585607869289e+04,-1.641258003648216057e-02,-4.095445419427971956e+02,1.967169850136723426e+03,5.170632008438649230e-01,2.300000000000000000e+01,1.647839506172839208e+01,2.478766936312604585e+00,8.030857142857142890e+02,5.190000000000000000e+02,1.176000000000000000e+03,5.544705882352941444e+02,4.600000000000000000e+02,6.470000000000000000e+02,2.837200744964461023e+02,5.222285305746590467e+01,3.888888888888888840e+00,1.858186289396435431e-01,3.906250000000000000e-02,6.054687500000000000e-02,3.457031250000000000e-01,2.255950368318442756e+01,1.563453698878819296e+02,8.413869523203998142e+02,1.567007166229140580e+01,8.432992833770859420e+01
-3.282539474871429519e+01,6.115558784507700096e+01,1.192146040470901225e+00,3.556484629945458096e+02,7.479075104985398639e+02,3.847877411949366944e-01,-3.269173753187683928e+02,3.989944816173567119e+02,3.000390235455422383e-01,1.900000000000000000e+01,7.419738406658739294e+00,8.752892116376488341e-01,9.816785714285714448e+02,8.790000000000000000e+02,1.053000000000000000e+03,1.840740740740740833e+01,0.000000000000000000e+00,6.400000000000000000e+01,5.182166969266283019e+01,1.709084158538912135e+01,9.333333333333333925e+00,3.322329636701764954e+00,3.613281250000000000e-02,4.003906250000000000e-02,1.728515625000000000e-01,7.448488381666377336e+02,7.038654012071269790e+02,2.118589899784561226e+02,7.686432817365894721e+01,2.313567182634105990e+01
-8.446857729386890412e+01,4.829850545941760629e+02,-1.139137874637875747e+00,5.664660495830058835e+02,1.892640660106401356e+03,-1.666305888448436301e+00,-2.869139554210326537e+02,1.055745973399431477e+03,1.154137886097864607e+00,1.800000000000000000e+01,1.829863176680547099e+00,2.139774941720180124e+00,6.892999999999999545e+02,4.890000000000000000e+02,1.049000000000000000e+03,1.428717948717948616e+02,3.000000000000000000e+00,4.100000000000000000e+02,1.292912038176433214e+02,1.067148634365082529e+02,1.333333333333333393e+01,1.794580098311414407e+00,3.906250000000000000e-02,1.250000000000000000e-01,1.503906250000000000e-01,7.173823161756679383e+02,6.461290747676481260e+03,3.600447120613977859e+03,6.421644881088803913e+01,3.578355118911194666e+01
-7.854801790401108974e+01,2.832137947658339181e+04,4.338469879485524761e-01,1.444710658300035959e+02,1.548704077794739896e+04,1.801332536881252055e+00,-7.863131662849757220e+01,1.569168567693611294e+04,-1.829445147712636999e+00,1.600000000000000000e+01,3.626869806094182991e+01,8.362427249983752642e-01,7.250540540540540633e+02,9.600000000000000000e+01,1.666000000000000000e+03,3.901944444444444571e+02,1.000000000000000000e+01,1.283000000000000000e+03,3.664408354508076400e+02,3.517713396466878066e+02,1.850000000000000000e+01,1.662155086478497856e-01,3.906250000000000000e-02,4.882812500000000000e-02,2.363281250000000000e-01,3.001220816906357868e+03,1.343806950860217330e+04,8.084726640684627637e+04,1.425255515942895812e+01,8.574744484057104899e+01
-2.257029580959623445e+02,2.528476986197999850e+03,1.489596998229354430e+00,1.064632617814677587e+03,2.076490771693926945e+04,-1.770602316237431140e+00,-3.656826019737545721e+02,5.134160971713872641e+03,-1.461370732837127706e+00,1.800000000000000000e+01,1.584438660027161738e+01,3.364732281634422062e+00,5.924516129032258505e+02,2.360000000000000000e+02,8.790000000000000000e+02,1.399891304347825951e+02,4.000000000000000000e+00,3.670000000000000000e+02,1.208536229358395815e+02,9.603507767628707370e+01,1.328571428571428648e+01,2.886245449538551444e-01,1.660156250000000000e-02,7.714843750000000000e-02,2.939453125000000000e-01,3.350208066702430756e+02,1.470945404248102705e+03,5.096397482352982479e+03,2.239787734015190424e+01,7.760212265984809221e+01
-6.819941301350748120e+01,1.397682501633980223e+02,-4.529232244538025642e-01,4.041842000428887900e+02,6.382869024766949906e+02,-7.994110649009611436e-01,-2.490826526371142791e+02,1.434099935040389028e+03,4.021862554375630339e-01,2.200000000000000000e+01,5.009451795841210142e+00,-9.619028744039045953e-02,1.239227272727272748e+03,1.193000000000000000e+03,1.293000000000000000e+03,1.533333333333333393e+01,3.000000000000000000e+00,6.400000000000000000e+01,2.518868192203984435e+01,1.278410471379726232e+01,5.500000000000000000e+00,1.782361962303418368e+00,3.222656250000000000e-02,4.003906250000000000e-02,1.503906250000000000e-01,1.133470731169024077e+02,1.153037988704719510e+02,6.469157292913735091e+01,6.405931314658515419e+01,3.594068685341483871e+01
-1.666972851037302235e+02,1.461832745214307033e+04,-4.202356809040497687e+00,7.610553638030817183e+02,9.520560545192016434e+03,-4.314808873374810783e-01,-1.731247343362052220e+02,3.587627427817687931e+03,3.221314850975441679e+00,1.900000000000000000e+01,1.158024691358024683e+01,3.840931782840439457e+00,1.068192307692307622e+03,7.890000000000000000e+02,1.499000000000000000e+03,1.147600000000000051e+02,0.000000000000000000e+00,5.130000000000000000e+02,1.299362980019884048e+02,1.403912034281350714e+02,8.666666666666666075e+00,1.552047873410227874e+00,2.734375000000000000e-02,1.230468750000000000e-01,2.734375000000000000e-01,5.108728604616647999e+02,3.451295939841592826e+03,2.223704564124206627e+03,6.081578208547755082e+01,3.918421791452246339e+01
-5.383358286757531630e+01,5.641369315777576048e+03,-5.370945148235534816e+00,5.169854563588498877e+02,1.227777411681959848e+03,-1.346661493526656317e+00,-4.359591101658432990e+02,5.101208178919100646e+03,3.864666991631319881e+00,1.900000000000000000e+01,1.419610969387755084e+01,2.772195024611409320e+00,9.770727272727273203e+02,4.690000000000000000e+02,1.406000000000000000e+03,3.152407407407407618e+02,0.000000000000000000e+00,8.370000000000000000e+02,3.266926777935277073e+02,3.098872549197612329e+02,1.833333333333333215e+01,7.307094965406525644e-02,2.050781250000000000e-02,1.396484375000000000e-01,2.851562500000000000e-01,6.815183047319897014e+03,3.678952299822914483e+03,5.034767328521011223e+04,6.809517085298203654e+00,9.319048291470180345e+01
-1.863872546320578749e+02,1.377700715716063769e+03,-1.329891864806906909e+00,8.316551980978418896e+02,7.656136299787091048e+03,-1.019538944551181991e+00,-3.346377960204317787e+02,1.011195662095593980e+04,-3.661133528536725024e+00,1.800000000000000000e+01,5.155291319857315102e+01,4.323114103912168105e+00,9.547857142857143344e+02,2.630000000000000000e+02,1.003000000000000000e+03,5.992592592592592382e+01,0.000000000000000000e+00,6.830000000000000000e+02,1.415078474837028182e+02,1.630028140214683106e+02,2.545454545454545414e+00,6.611515012333479824e-01,9.765625000000000000e-04,4.003906250000000000e-02,2.636718750000000000e-01,4.610998892273427145e+02,1.002080445404006070e+02,1.515659336074516546e+02,3.980079485480196411e+01,6.019920514519803589e+01
-4.643577672963002101e+01,4.420577980848676816e+03,-3.092005557600709942e+00,2.197417098579751951e+02,2.657094617609450779e+03,-5.074167314128396056e-01,-1.467642677454207103e+02,6.188375225147512538e+03,-1.383068460630631380e+00,1.900000000000000000e+01,1.695672218917311014e+01,-3.602047180954028038e-02,6.958641975308642031e+02,2.360000000000000000e+02,1.456000000000000000e+03,9.073749999999999716e+01,0.000000000000000000e+00,7.870000000000000000e+02,1.445247170111759374e+02,1.476126254205388193e+02,1.157142857142857117e+01,6.106683679414216526e-01,3.906250000000000000e-02,1.494140625000000000e-01,1.533203125000000000e-01,1.220754721323303329e+03,1.168278225613973518e+04,1.913114035286072976e+04,3.791397286344615480e+01,6.208602713655383809e+01
-2.085898434988429813e+02,2.579923222050667846e+02,5.887959514970892982e-01,1.040862762332122202e+03,2.428787371999370407e+03,-9.332414072161426821e-01,-7.137326267448138424e+02,1.206228686370265223e+03,4.654537495779659806e-01,2.600000000000000000e+01,2.148437500000000000e-01,8.090398349558904911e-01,8.760322580645160997e+02,7.390000000000000000e+02,9.490000000000000000e+02,2.180000000000000071e+01,0.000000000000000000e+00,5.000000000000000000e+01,4.618259691771908138e+01,1.267471008986276537e+01,6.200000000000000178e+00,1.698427141530393314e+00,3.222656250000000000e-02,4.003906250000000000e-02,2.314453125000000000e-01,4.449247312308623350e+02,3.345596494791946611e+02,1.969820437382640250e+02,6.294137482500796210e+01,3.705862517499202369e+01
-6.770973328510353895e+01,5.921751872721439213e+03,-3.961360822403094062e+00,3.280234614479244328e+02,5.463413681271357746e+03,-1.838693104392343791e+00,-1.697093925400162107e+02,5.099928404100580337e+03,3.123353723717621655e+00,1.600000000000000000e+01,1.376492194674012737e+01,2.300184636190210963e+00,8.199375000000000000e+02,3.490000000000000000e+02,1.323000000000000000e+03,1.843225806451612812e+02,0.000000000000000000e+00,8.300000000000000000e+02,1.929920502290519266e+02,2.163225041609208574e+02,8.000000000000000000e+00,1.236500700718476953e-01,3.906250000000000000e-02,1.494140625000000000e-01,2.802734375000000000e-01,7.328745808208726231e+00,2.506014719858134868e+03,2.026698988849742091e+04,1.100432184051226336e+01,8.899567815948772420e+01
-1.993940510370277082e+02,3.438191113442039182e+02,-7.221892826429135437e-02,8.971737734360640388e+02,6.704218065509901407e+02,-1.073102142730488068e-01,-1.809037286638035198e+02,6.310797483087364981e+02,-6.048515768389722824e-01,1.700000000000000000e+01,7.058823529411765163e-01,0.000000000000000000e+00,8.168799999999999955e+02,7.760000000000000000e+02,8.590000000000000000e+02,2.334693877551020336e+01,0.000000000000000000e+00,7.000000000000000000e+01,2.141107857428685790e+01,1.664776138655505378e+01,5.000000000000000000e+00,1.733751652700444013e-01,3.125000000000000000e-02,4.003906250000000000e-02,3.232421875000000000e-01,4.991744178621373607e+01,4.190888794530332007e+01,2.417237086985738870e+02,1.477576570577435788e+01,8.522423429422565277e+01
-1.222916345913247511e+02,8.988692132232515632e+02,-1.057523503748055045e-02,5.421557227391181186e+02,6.511277740810702198e+03,-1.532930026820623903e-01,-1.768146103662105020e+02,4.383595934690091781e+03,-4.931458724627728607e-01,1.800000000000000000e+01,1.070348454963839124e+01,1.030643075848941548e+00,7.122368421052631220e+02,6.630000000000000000e+02,7.830000000000000000e+02,2.164864864864864913e+01,0.000000000000000000e+00,4.700000000000000000e+01,3.470682946308696160e+01,1.436279185220581489e+01,5.428571428571428825e+00,2.398027290380780885e-01,3.906250000000000000e-02,1.259765625000000000e-01,1.992187500000000000e-01,5.081596789504062883e+01,1.537853098320752565e+02,6.412992481318084401e+02,1.934200687105544958e+01,8.065799312894453976e+01
-7.584947936389905010e+01,1.983497554431711933e+03,-2.168286924719982078e+00,4.099197249069808890e+02,7.430138186343668167e+03,-3.189884593436866478e+00,-1.204330892868509011e+02,2.342455242398256814e+03,4.575441046005421786e-01,1.700000000000000000e+01,1.897632653061224417e+01,2.667887281535638255e+00,9.324117647058823195e+02,3.760000000000000000e+02,1.133000000000000000e+03,8.833333333333332860e+01,4.000000000000000000e+00,5.700000000000000000e+02,1.376515402168249125e+02,1.284673272340740766e+02,6.799999999999999822e+00,5.275266018159407988e-01,1.757812500000000000e-02,4.003906250000000000e-02,2.939453125000000000e-01,7.522108198702636628e+02,6.029146791960671408e+02,1.142908579625393031e+03,3.453469165046364964e+01,6.546530834953635747e+01
-2.481739402902610721e+02,1.434796189028651679e+04,4.439514808414076086e+00,4.392973666561360915e+02,2.197180674986253052e+03,-1.817405647761903831e+00,2.932843551447739969e+02,7.877638669924564601e+04,-6.177196680412524454e-01,1.900000000000000000e+01,1.063186682520808688e+02,8.055792249854777376e-01,1.072892857142857110e+03,3.090000000000000000e+02,2.059000000000000000e+03,2.857037037037036953e+02,0.000000000000000000e+00,1.020000000000000000e+03,3.693735777598201935e+02,4.210047336491429064e+02,7.000000000000000000e+00,1.011800206013140802e+00,2.343750000000000000e-02,1.044921875000000000e-01,2.197265625000000000e-01,3.433299772890646182e+03,6.889149551764546777e+04,6.808804258807467704e+04,5.029327479880633689e+01,4.970672520119367022e+01
